Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-198285,"bill dispute, near railway station",Electricity,Low,2025-12-07 02:47:25,Closed
CF-198286,"low voltage, in gated community",Electricity,Low,2025-10-17 12:47:31,Pending
CF-198287,"brown water, near park, urgent attention required",Water Supply,High,2025-09-14 16:55:11,In Progress
CF-198288,"health hazard, in residential area",Waste-Water/Sewage,High,2024-03-27 08:24:25,In Progress
CF-198289,"tanker request, in apartment complex",Water Supply,Low,2024-09-17 01:21:40,Pending
CF-198290,"flickering lights, in colony",Electricity,Low,2024-06-05 08:22:09,Resolved
CF-198291,"meter reading, near park",Water Supply,Low,2024-06-10 12:45:31,Closed
CF-198292,"brown water, in market area",Water Supply,High,2024-11-15 08:18:25,Pending
CF-198293,"connection transfer, in gated community",Water Supply,Low,2024-05-20 01:04:40,Resolved
CF-198294,"no power days, in our locality",Electricity,High,2024-12-09 04:36:31,Resolved
CF-198295,"complete darkness, in old city",Electricity,High,2025-03-18 07:17:32,Pending
CF-198296,"flickering lights, in old city",Electricity,Low,2025-10-06 20:39:51,Pending
CF-198297,"meter reading, in slum area",Water Supply,Low,2025-08-03 10:46:19,Closed
CF-198298,"leakage minor, in apartment complex",Water Supply,Low,2025-09-25 08:09:22,Closed
CF-198299,"blackout, in neighborhood",Electricity,High,2024-08-31 20:22:14,Resolved
CF-198300,"voltage fluctuation, near hospital, urgent attention required",Electricity,High,2024-03-30 00:03:20,Pending
CF-198301,"fire hazard, in colony",Electricity,High,2024-04-26 00:39:40,Pending
CF-198302,"name transfer, in slum area",Electricity,Low,2025-01-01 02:37:42,Resolved
CF-198303,"health hazard, near temple, urgent attention required",Water Supply,High,2024-03-27 16:08:38,Resolved
CF-198304,"leaking main, in old city",Water Supply,High,2025-12-29 01:08:20,Pending
CF-198305,"sewage leak, in commercial area",Waste-Water/Sewage,High,2024-08-29 13:32:06,Resolved
CF-198306,"choked drain, near bus stand, urgent attention required",Waste-Water/Sewage,High,2025-04-28 12:57:17,Resolved
CF-198307,"new connection, in slum area",Water Supply,Low,2025-11-19 11:00:52,Closed
CF-198308,"pressure low, in slum area",Water Supply,Low,2025-11-07 05:45:05,Pending
CF-198309,"dirty water, in old city, urgent attention required",Water Supply,High,2025-09-06 04:30:56,Pending
CF-198310,"new connection, in commercial area",Electricity,Low,2025-05-20 20:15:52,Closed
CF-198311,"street cleaning, near temple",Waste-Water/Sewage,Low,2024-03-09 13:43:12,Closed
CF-198312,"more bins, near park",Waste-Water/Sewage,Low,2025-09-05 20:30:06,Pending
CF-198313,"load enhancement, in commercial area",Electricity,Low,2025-07-12 01:08:46,Pending
CF-198314,"continuous outages, in gated community, urgent attention required",Electricity,High,2024-11-30 06:41:41,In Progress
CF-198315,"connection transfer, near school",Water Supply,Low,2024-09-04 13:12:48,Resolved
CF-198316,"live wire, in colony",Electricity,High,2025-03-01 20:54:31,Resolved
CF-198317,"collection timing, near school",Waste-Water/Sewage,Low,2025-02-07 11:28:18,Resolved
CF-198318,"more bins, in gated community",Waste-Water/Sewage,Low,2025-01-15 18:41:16,Resolved
CF-198319,"electrical danger, near park, urgent attention required",Electricity,High,2025-01-14 05:15:23,Resolved
CF-198320,"sewage stagnating, in old city",Waste-Water/Sewage,High,2024-11-25 15:17:20,In Progress
CF-198321,"bill correction, in market area",Water Supply,Low,2024-07-14 22:06:48,Closed
CF-198322,"connection transfer, in commercial area",Water Supply,Low,2024-10-31 17:17:01,Closed
CF-198323,"meter reading, in colony",Water Supply,Low,2024-12-18 06:32:32,Resolved
CF-198324,"no water pump, in neighborhood, urgent attention required",Water Supply,High,2025-11-19 04:04:34,In Progress
CF-198325,"tariff inquiry, near temple",Water Supply,Low,2025-01-03 01:12:58,Resolved
CF-198326,"pressure low, in slum area",Water Supply,Low,2024-05-03 06:23:59,Pending
CF-198327,"pipeline repair, in market area",Water Supply,Low,2024-10-09 20:09:52,Resolved
CF-198328,"street cleaning, near railway station",Waste-Water/Sewage,Low,2024-03-29 13:00:13,Resolved
CF-198329," contaminated supply, in industrial zone, urgent attention required",Water Supply,High,2024-07-11 13:14:22,Pending
CF-198330,"payment issue, in residential area",Electricity,Low,2025-10-09 02:43:28,Pending
CF-198331,"overflowing drain, in apartment complex",Waste-Water/Sewage,High,2024-04-06 20:54:03,Pending
CF-198332,"health hazard, in commercial area",Waste-Water/Sewage,High,2024-04-22 09:58:30,Pending
CF-198333,"name transfer, in our locality",Electricity,Low,2025-12-23 12:01:25,Resolved
CF-198334,"waste accumulation, in apartment complex, urgent attention required",Waste-Water/Sewage,High,2024-05-21 10:35:41,Resolved
CF-198335,"quality test, near railway station",Water Supply,Low,2024-06-04 20:17:00,Resolved
CF-198336,"drainage cleaning, near bus stand",Waste-Water/Sewage,Low,2024-04-18 17:56:18,Resolved
CF-198337,"low voltage, in industrial zone",Electricity,Low,2025-11-13 06:45:50,Pending
CF-198338,"payment issue, in colony",Electricity,Low,2025-08-22 08:10:52,Closed
CF-198339,"drain cleaning, in gated community",Waste-Water/Sewage,Low,2025-10-30 00:26:06,Pending
CF-198340,"tariff inquiry, in our locality",Electricity,Low,2025-06-27 04:25:55,Pending
CF-198341,"awareness needed, in colony",Waste-Water/Sewage,Low,2024-12-04 07:50:32,Resolved
CF-198342,"flooding, near temple",Water Supply,High,2025-06-24 14:07:07,Pending
CF-198343,"recycling bin, near hospital",Waste-Water/Sewage,Low,2025-03-11 03:04:36,Pending
CF-198344,"connection shift, near park",Electricity,Low,2025-06-20 03:24:35,Resolved
CF-198345,"medical issue, near hospital, urgent attention required",Water Supply,High,2024-05-14 08:59:10,Resolved
CF-198346,"quality test, near bus stand",Water Supply,Low,2025-05-19 07:00:00,Resolved
CF-198347,"flooding, near bus stand",Water Supply,High,2024-03-08 13:34:50,Resolved
CF-198348,"toilet overflow, near hospital",Waste-Water/Sewage,High,2024-07-08 20:48:42,In Progress
CF-198349,"connection transfer, near bus stand",Water Supply,Low,2025-01-27 13:38:05,Closed
CF-198350,"voltage fluctuation, in apartment complex",Electricity,High,2024-07-27 05:18:00,Pending
CF-198351,"pressure low, in apartment complex",Water Supply,Low,2024-12-20 10:22:05,Closed
CF-198352,"bin location, in commercial area",Waste-Water/Sewage,Low,2025-10-18 13:56:17,Resolved
CF-198353," contaminated supply, in neighborhood",Water Supply,High,2024-12-11 16:45:02,In Progress
CF-198354,"connection transfer, in residential area",Water Supply,Low,2024-09-05 04:30:31,Resolved
CF-198355,"no water days, near hospital",Water Supply,High,2025-01-06 07:15:20,Pending
CF-198356,"street cleaning, in old city",Waste-Water/Sewage,Low,2025-12-20 08:40:11,Closed
CF-198357,"low voltage, in colony",Electricity,Low,2024-10-08 22:01:58,Closed
CF-198358,"transformer failure, in neighborhood, urgent attention required",Electricity,High,2024-04-07 23:47:11,Pending
CF-198359,"garbage collection, in gated community",Waste-Water/Sewage,Low,2024-10-07 11:37:43,Pending
CF-198360,"flooding, in old city",Water Supply,High,2025-03-02 00:42:03,In Progress
CF-198361,"rodent infestation, near bus stand",Waste-Water/Sewage,High,2025-02-18 15:08:35,Pending
CF-198362,"power backup, near bus stand",Electricity,Low,2025-08-06 08:42:20,Closed
CF-198363,"quality test, in neighborhood",Water Supply,Low,2024-06-20 07:46:46,Closed
CF-198364,"payment not reflected, in slum area",Electricity,Low,2024-08-22 21:11:10,Pending
CF-198365,"bill correction, near hospital",Water Supply,Low,2025-06-04 11:52:52,Resolved
CF-198366,"garbage not collected, in residential area",Waste-Water/Sewage,High,2025-01-14 05:07:42,In Progress
CF-198367,"collection missed, in our locality",Waste-Water/Sewage,Low,2024-12-18 14:36:07,Pending
CF-198368,"tariff inquiry, in old city",Water Supply,Low,2025-07-18 07:00:29,Pending
CF-198369,"meter reading, near park",Electricity,Low,2024-09-07 21:23:55,Closed
CF-198370,"cleaning schedule, in slum area",Waste-Water/Sewage,Low,2024-02-29 20:32:40,Closed
CF-198371,"bill correction, near railway station",Water Supply,Low,2025-01-26 20:54:02,Closed
CF-198372,"meter reading, in old city",Electricity,Low,2025-04-29 18:24:12,Pending
CF-198373,"overflowing drain, in residential area",Waste-Water/Sewage,High,2025-09-10 12:11:27,Resolved
CF-198374,"cleaning schedule, near school",Waste-Water/Sewage,Low,2025-12-25 11:35:53,Pending
CF-198375,"drainage cleaning, near park",Waste-Water/Sewage,Low,2025-05-24 19:17:09,Closed
CF-198376,"waste accumulation, in old city",Waste-Water/Sewage,High,2024-08-23 15:14:51,Pending
CF-198377,"continuous outages, near hospital",Electricity,High,2025-08-04 13:17:48,In Progress
CF-198378,"bill correction, near school",Water Supply,Low,2024-08-06 14:52:55,Pending
CF-198379,"meter exploded, near hospital",Electricity,High,2024-04-12 22:29:30,In Progress
CF-198380,"bill correction, in apartment complex",Water Supply,Low,2025-06-28 20:33:40,Closed
CF-198381,"electric shock, in slum area, urgent attention required",Electricity,High,2025-12-02 16:15:56,In Progress
CF-198382,"tanker request, in slum area",Water Supply,Low,2024-04-30 08:09:05,Resolved
CF-198383,"duplicate bill, in market area",Electricity,Low,2025-06-10 16:02:55,Pending
CF-198384,"disease risk, in residential area",Waste-Water/Sewage,High,2025-12-28 04:40:43,Pending
CF-198385,"payment issue, in gated community",Electricity,Low,2024-02-02 13:56:26,Resolved
CF-198386,"leakage minor, in commercial area",Water Supply,Low,2024-04-03 10:12:33,Pending
CF-198387,"flickering lights, near railway station",Electricity,Low,2024-09-11 07:48:56,Closed
CF-198388,"leakage minor, near park",Water Supply,Low,2025-10-18 17:26:03,Pending
CF-198389,"payment issue, in neighborhood",Electricity,Low,2025-06-04 12:01:51,Pending
CF-198390,"tariff inquiry, in commercial area",Electricity,Low,2025-02-05 17:17:21,Pending
CF-198391,"meter reading, near temple",Electricity,Low,2025-06-10 02:41:12,Resolved
CF-198392,"bill correction, in residential area",Water Supply,Low,2024-11-21 03:28:27,Closed
CF-198393,"bad smell, near temple",Waste-Water/Sewage,High,2024-12-22 17:18:34,In Progress
CF-198394," contaminated supply, in old city",Water Supply,High,2025-11-30 19:53:41,Resolved
CF-198395,"drainage cleaning, in apartment complex",Waste-Water/Sewage,Low,2024-01-17 09:54:19,Pending
CF-198396,"power failure affecting, in residential area",Electricity,High,2024-05-06 21:00:36,In Progress
CF-198397,"electrical fire, in gated community",Electricity,High,2024-04-06 13:50:25,Resolved
CF-198398,"meter reading, in our locality",Water Supply,Low,2025-02-02 21:09:22,Resolved
CF-198399,"meter exploded, near railway station",Electricity,High,2024-04-24 11:57:14,Pending
CF-198400,"danger to life, in neighborhood",Electricity,High,2025-12-26 22:30:38,Pending
CF-198401,"drinking water unsafe, near park",Water Supply,High,2024-10-14 01:08:18,Resolved
CF-198402,"pipeline repair, near temple",Water Supply,Low,2024-05-06 19:34:57,Closed
CF-198403,"duplicate bill, in neighborhood",Electricity,Low,2024-10-08 04:30:44,Resolved
CF-198404,"water bill, in apartment complex",Water Supply,Low,2025-04-05 08:11:24,Resolved
CF-198405,"power line touching tree, near temple",Electricity,High,2024-07-11 17:23:25,Resolved
CF-198406,"disease risk, in gated community",Waste-Water/Sewage,High,2024-05-24 16:20:41,Resolved
CF-198407,"choked drain, in gated community, urgent attention required",Waste-Water/Sewage,High,2024-09-25 19:20:22,Pending
CF-198408,"generator needed, in colony",Electricity,Low,2025-04-07 21:23:49,Resolved
CF-198409,"drainage choke, in colony",Waste-Water/Sewage,High,2025-05-22 12:57:12,Resolved
CF-198410,"collection missed, in neighborhood",Waste-Water/Sewage,Low,2024-07-26 08:48:51,Pending
CF-198411,"bill dispute, in market area",Electricity,Low,2025-03-19 19:32:34,Resolved
CF-198412,"bin replacement, in market area",Waste-Water/Sewage,Low,2025-10-26 10:49:09,Pending
CF-198413,"tanker request, near hospital",Water Supply,Low,2025-06-07 19:21:55,Resolved
CF-198414,"load enhancement, near park",Electricity,Low,2024-12-10 08:14:44,Pending
CF-198415,"new connection, in old city",Water Supply,Low,2024-11-26 09:18:32,Pending
CF-198416,"no water pump, near school",Water Supply,High,2024-10-13 08:08:18,Resolved
CF-198417,"generator needed, in market area",Electricity,Low,2025-02-26 01:37:26,Resolved
CF-198418,"contaminated water, in commercial area",Water Supply,High,2025-12-02 08:11:55,Resolved
CF-198419,"bin location, in old city",Waste-Water/Sewage,Low,2024-11-16 21:58:49,Pending
CF-198420,"electric shock, near railway station, urgent attention required",Electricity,High,2025-05-25 07:08:50,Pending
CF-198421,"pole down, in apartment complex",Electricity,High,2025-12-30 19:33:27,In Progress
CF-198422,"water shortage, in neighborhood",Water Supply,High,2024-03-12 03:53:15,Resolved
CF-198423,"tanker request, near school",Water Supply,Low,2024-05-13 07:08:55,Resolved
CF-198424,"new connection, in industrial zone",Water Supply,Low,2025-04-24 19:26:36,Closed
CF-198425,"quality test, in neighborhood",Water Supply,Low,2024-10-18 17:36:10,Pending
CF-198426,"awareness needed, in slum area",Waste-Water/Sewage,Low,2024-11-17 03:51:06,Pending
CF-198427,"voltage fluctuation, in commercial area, urgent attention required",Electricity,High,2024-05-04 00:07:42,Resolved
CF-198428,"sewage stagnating, near railway station",Waste-Water/Sewage,High,2024-08-29 14:17:35,Pending
CF-198429,"leakage minor, in slum area",Water Supply,Low,2024-02-17 04:19:17,Closed
CF-198430,"bin location, near bus stand",Waste-Water/Sewage,Low,2024-07-22 01:26:55,Closed
CF-198431,"street cleaning, near park",Waste-Water/Sewage,Low,2024-07-18 19:59:32,Resolved
CF-198432,"bill dispute, near railway station",Electricity,Low,2025-01-23 19:05:16,Closed
CF-198433,"water logging, near school",Water Supply,High,2025-04-22 13:13:15,In Progress
CF-198434,"tariff inquiry, near hospital",Electricity,Low,2024-08-09 17:58:46,Resolved
CF-198435,"new connection, in slum area",Electricity,Low,2024-06-11 10:21:53,Closed
CF-198436,"waste accumulation, near park, urgent attention required",Waste-Water/Sewage,High,2024-09-28 16:22:52,Pending
CF-198437,"bin replacement, near bus stand",Waste-Water/Sewage,Low,2025-08-11 12:45:52,Resolved
CF-198438,"waste segregation, in industrial zone",Waste-Water/Sewage,Low,2024-11-26 07:57:10,Resolved
CF-198439,"bad smell, near park",Waste-Water/Sewage,High,2025-11-29 06:09:07,Pending
CF-198440,"wire Fallen, near bus stand, urgent attention required",Electricity,High,2025-06-29 11:11:06,Pending
CF-198441,"dangerous pole, in apartment complex",Electricity,High,2024-12-06 00:39:37,Pending
CF-198442,"more bins, in old city",Waste-Water/Sewage,Low,2024-02-25 15:58:47,Resolved
CF-198443,"solar setup, near park",Electricity,Low,2025-03-05 10:27:39,Closed
CF-198444,"bin repair, in gated community",Waste-Water/Sewage,Low,2025-01-14 03:56:10,Pending
CF-198445,"pipeline burst, near temple",Water Supply,High,2024-07-09 14:43:41,Pending
CF-198446,"complete failure, in slum area",Electricity,High,2024-12-30 02:08:07,In Progress
CF-198447,"pipeline repair, near hospital",Water Supply,Low,2024-01-05 23:38:59,Closed
CF-198448,"overflowing drain, in our locality",Waste-Water/Sewage,High,2025-07-20 12:17:34,Pending
CF-198449,"flooding, in neighborhood",Water Supply,High,2024-06-29 19:30:25,Resolved
CF-198450,"bin location, in apartment complex",Waste-Water/Sewage,Low,2025-04-11 12:28:29,Closed
CF-198451,"name transfer, in commercial area",Electricity,Low,2025-05-14 15:42:53,Pending
CF-198452,"pipeline broken, in old city",Water Supply,High,2024-04-15 19:50:53,Resolved
CF-198453,"billing query, in commercial area",Electricity,Low,2024-07-21 18:28:17,Resolved
CF-198454,"voltage problem, in colony",Electricity,Low,2024-08-10 00:57:05,Resolved
